datetime_utc,unix_timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2023-09-14 13:00:00,1694696400,4,1575.47,11.73,46.61,0.16,45.78,61.26,70.94,9.12
2023-09-14 14:00:00,1694700000,4,1548.77,14.98,41.13,0.04,42.92,62.83,73.92,9.12
2023-09-14 15:00:00,1694703600,4,1455.31,14.53,35.99,0.04,36.24,59.17,69.78,8.61
2023-09-14 16:00:00,1694707200,4,1321.79,12.41,32.9,0.08,30.52,52.77,62.1,7.79
2023-09-14 17:00:00,1694710800,3,1161.58,9.39,32.22,0.23,26.94,46.65,54.25,6.59
2023-09-14 18:00:00,1694714400,3,1068.12,6.03,32.56,0.8,25.51,44.64,51.53,6.21
2023-09-14 19:00:00,1694718000,3,988.01,2.68,31.53,3.17,22.65,43.63,50.13,5.95
2023-09-14 20:00:00,1694721600,3,961.3,1.38,30.16,5.99,21.7,43.24,49.51,5.95
2023-09-14 21:00:00,1694725200,3,961.3,1.17,30.16,6.97,22.41,43.06,49.32,6.08
2023-09-14 22:00:00,1694728800,3,961.3,1.41,30.5,6.35,24.08,42.79,49.19,6.27
2023-09-14 23:00:00,1694732400,3,961.3,1.13,29.13,7.96,23.6,40.46,47.26,6.33
2023-09-15 00:00:00,1694736000,3,974.66,1.4,27.76,13.05,22.89,37.09,44.14,6.65
2023-09-15 01:00:00,1694739600,3,921.25,2.26,25.7,21.46,22.41,28.86,33.82,5.32
2023-09-15 02:00:00,1694743200,2,854.49,3.58,23.65,26.11,22.41,23.16,26.9,4.56
2023-09-15 03:00:00,1694746800,2,774.38,4.02,21.08,32.9,21.7,19.8,23.07,4.18
2023-09-15 04:00:00,1694750400,2,714.3,2.49,20.56,36.12,20.03,17.46,20.33,3.99
2023-09-15 05:00:00,1694754000,2,687.6,1.23,20.56,35.05,19.31,15.96,18.38,3.83
2023-09-15 06:00:00,1694757600,2,660.9,0.52,19.19,36.84,17.64,14.56,16.49,3.61
2023-09-15 07:00:00,1694761200,2,620.84,0.51,16.11,44.7,14.9,13.58,15.11,3.17
2023-09-15 08:00:00,1694764800,2,634.19,0.61,18.16,44.7,16.93,14.49,16.23,3.55
2023-09-15 09:00:00,1694768400,2,674.25,0.66,21.08,41.13,19.31,16.01,18.11,4.12
2023-09-15 10:00:00,1694772000,2,1028.06,1.41,35.3,21.64,25.75,24.6,28.98,6.9
2023-09-15 11:00:00,1694775600,3,1455.31,5.92,43.53,2.79,30.28,35.86,43.33,9.5
2023-09-15 12:00:00,1694779200,3,1682.28,13.75,40.1,0.15,32.9,46.73,57.46,11.15
2023-09-15 13:00:00,1694782800,4,1922.61,21.46,39.76,0.01,38.15,62.34,78.43,13.43
2023-09-15 14:00:00,1694786400,4,1789.09,21.01,37.36,0.01,36.24,63.52,81.96,13.05
2023-09-15 15:00:00,1694790000,4,1482.01,16.09,33.93,0.05,31.47,53.76,70.59,11.65
2023-09-15 16:00:00,1694793600,3,1228.33,11.96,31.19,0.13,26.7,43.08,57.03,9.75
2023-09-15 17:00:00,1694797200,3,1108.17,11.06,29.47,0.14,24.08,37.61,49.38,8.11
2023-09-15 18:00:00,1694800800,3,1014.71,9.16,28.1,0.18,21.22,35.48,45.87,7.41
2023-09-15 19:00:00,1694804400,3,974.66,7.26,25.7,0.3,17.88,35.77,45.62,7.28
2023-09-15 20:00:00,1694808000,3,1028.06,8.61,24.33,0.15,17.64,39.66,50.01,7.98
2023-09-15 21:00:00,1694811600,3,1121.52,12.52,23.31,0.03,20.03,45.48,56.91,9.12
2023-09-15 22:00:00,1694815200,4,1241.68,19,22.62,0,24.8,52.59,65.21,9.88
2023-09-15 23:00:00,1694818800,4,1295.09,23.25,22.28,0,28.85,54.41,67.3,10.01
2023-09-16 00:00:00,1694822400,4,1348.5,25.26,21.42,2.08,33.38,52.4,65.42,11.15
2023-09-16 01:00:00,1694826000,3,1295.09,23.92,25.7,1.94,40.05,44.48,55.61,11.02
2023-09-16 02:00:00,1694829600,3,1268.39,25.26,26.05,4.43,43.39,41.87,52.35,11.02
2023-09-16 03:00:00,1694833200,3,1081.47,19,27.08,11.98,40.53,36.46,45.42,9.88
2023-09-16 04:00:00,1694836800,3,807.76,7.82,25.02,28.25,29.56,28.68,34.19,6.46
2023-09-16 05:00:00,1694840400,3,841.14,5.48,27.08,32.19,27.89,32.08,36.64,5.64
2023-09-16 06:00:00,1694844000,3,894.55,5.03,25.7,37.55,25.03,35.77,39.44,4.69
2023-09-16 07:00:00,1694847600,3,907.9,3.97,22.62,50.07,20.98,37.42,40.48,4.18
2023-09-16 08:00:00,1694851200,3,894.55,3.07,25.02,41.48,22.17,35.33,38.25,4.5
2023-09-16 09:00:00,1694854800,3,881.2,2.12,28.1,30.4,23.6,33.02,36.01,4.94
2023-09-16 10:00:00,1694858400,3,1001.36,1.75,36.33,16.81,29.33,35.92,39.84,6.21
2023-09-16 11:00:00,1694862000,3,1174.93,3.35,42.16,3.89,33.38,41.82,47.08,7.03
2023-09-16 12:00:00,1694865600,3,1241.68,5.98,40.78,0.86,34.33,46.94,53.24,7.22
2023-09-16 13:00:00,1694869200,5,2002.72,22.13,39.41,0.02,39.1,80.53,95.22,12.79
2023-09-16 14:00:00,1694872800,5,3204.35,47.39,37.7,0,45.78,139.56,164.97,19
2023-09-16 15:00:00,1694876400,5,4272.46,69.74,36.67,0,52.45,201.05,234.15,25.33
2023-09-16 16:00:00,1694880000,5,5020.14,86.72,36.33,0,55.31,244.38,279.81,28.37
2023-09-16 17:00:00,1694883600,5,4913.33,89.41,36.33,0,48.16,240.33,270.19,22.8
2023-09-16 18:00:00,1694887200,5,4272.46,79.57,36.33,0,41.96,213.27,237.08,18.75
2023-09-16 19:00:00,1694890800,5,3471.37,62.58,34.27,0,34.33,179.8,198.72,15.58
2023-09-16 20:00:00,1694894400,5,2964.02,50.07,31.53,0,29.56,158.28,174.41,14.69
2023-09-16 21:00:00,1694898000,5,2643.59,43.36,29.82,0,28.13,146.08,160.98,14.69
2023-09-16 22:00:00,1694901600,5,2536.77,42.92,29.13,0,29.8,141.4,156.01,14.31
2023-09-16 23:00:00,1694905200,5,2456.67,42.47,27.76,0,32.42,134.2,150.57,13.43
2023-09-17 00:00:00,1694908800,5,2403.26,39.34,29.47,0.34,39.1,122.31,141.41,14.06
2023-09-17 01:00:00,1694912400,4,1602.17,18.33,38.39,2.41,45.78,74.52,87.72,10.01
